artwork,category,:TYPE
575,sketching,BELONGS_TO_CATEGORY
576,oil_painting,BELONGS_TO_CATEGORY
577,sketching,BELONGS_TO_CATEGORY
578,traditional_chinese_painting,BELONGS_TO_CATEGORY
579,sketching,BELONGS_TO_CATEGORY
580,traditional_chinese_painting,BELONGS_TO_CATEGORY
581,traditional_chinese_painting,BELONGS_TO_CATEGORY
582,traditional_chinese_painting,BELONGS_TO_CATEGORY
583,sketching,BELONGS_TO_CATEGORY
584,sketching,BELONGS_TO_CATEGORY
585,oil_painting,BELONGS_TO_CATEGORY
586,sketching,BELONGS_TO_CATEGORY
587,oil_painting,BELONGS_TO_CATEGORY
588,sketching,BELONGS_TO_CATEGORY
589,traditional_chinese_painting,BELONGS_TO_CATEGORY
590,sketching,BELONGS_TO_CATEGORY
591,oil_painting,BELONGS_TO_CATEGORY
592,traditional_chinese_painting,BELONGS_TO_CATEGORY
593,traditional_chinese_painting,BELONGS_TO_CATEGORY
594,traditional_chinese_painting,BELONGS_TO_CATEGORY
595,traditional_chinese_painting,BELONGS_TO_CATEGORY
596,sketching,BELONGS_TO_CATEGORY
597,traditional_chinese_painting,BELONGS_TO_CATEGORY
598,sketching,BELONGS_TO_CATEGORY
599,sketching,BELONGS_TO_CATEGORY
600,oil_painting,BELONGS_TO_CATEGORY
601,oil_painting,BELONGS_TO_CATEGORY
602,traditional_chinese_painting,BELONGS_TO_CATEGORY
603,oil_painting,BELONGS_TO_CATEGORY
604,traditional_chinese_painting,BELONGS_TO_CATEGORY
605,sketching,BELONGS_TO_CATEGORY
606,oil_painting,BELONGS_TO_CATEGORY
607,sketching,BELONGS_TO_CATEGORY
608,oil_painting,BELONGS_TO_CATEGORY
609,sketching,BELONGS_TO_CATEGORY
610,traditional_chinese_painting,BELONGS_TO_CATEGORY
611,sketching,BELONGS_TO_CATEGORY
612,oil_painting,BELONGS_TO_CATEGORY
613,traditional_chinese_painting,BELONGS_TO_CATEGORY
614,traditional_chinese_painting,BELONGS_TO_CATEGORY
615,oil_painting,BELONGS_TO_CATEGORY
616,sketching,BELONGS_TO_CATEGORY
617,sketching,BELONGS_TO_CATEGORY
618,sketching,BELONGS_TO_CATEGORY
619,traditional_chinese_painting,BELONGS_TO_CATEGORY
620,oil_painting,BELONGS_TO_CATEGORY
621,traditional_chinese_painting,BELONGS_TO_CATEGORY
622,oil_painting,BELONGS_TO_CATEGORY
623,sketching,BELONGS_TO_CATEGORY
624,sketching,BELONGS_TO_CATEGORY
625,sketching,BELONGS_TO_CATEGORY
626,sketching,BELONGS_TO_CATEGORY
627,sketching,BELONGS_TO_CATEGORY
628,sketching,BELONGS_TO_CATEGORY
629,sketching,BELONGS_TO_CATEGORY
630,sketching,BELONGS_TO_CATEGORY
631,sketching,BELONGS_TO_CATEGORY
632,oil_painting,BELONGS_TO_CATEGORY
633,sketching,BELONGS_TO_CATEGORY
634,traditional_chinese_painting,BELONGS_TO_CATEGORY
635,sketching,BELONGS_TO_CATEGORY
636,sketching,BELONGS_TO_CATEGORY
637,sketching,BELONGS_TO_CATEGORY
638,oil_painting,BELONGS_TO_CATEGORY
639,traditional_chinese_painting,BELONGS_TO_CATEGORY
640,sketching,BELONGS_TO_CATEGORY
641,traditional_chinese_painting,BELONGS_TO_CATEGORY
642,oil_painting,BELONGS_TO_CATEGORY
643,oil_painting,BELONGS_TO_CATEGORY
644,oil_painting,BELONGS_TO_CATEGORY
645,oil_painting,BELONGS_TO_CATEGORY
646,oil_painting,BELONGS_TO_CATEGORY
647,oil_painting,BELONGS_TO_CATEGORY
648,oil_painting,BELONGS_TO_CATEGORY
649,oil_painting,BELONGS_TO_CATEGORY
650,oil_painting,BELONGS_TO_CATEGORY
651,oil_painting,BELONGS_TO_CATEGORY
652,traditional_chinese_painting,BELONGS_TO_CATEGORY
653,oil_painting,BELONGS_TO_CATEGORY
654,traditional_chinese_painting,BELONGS_TO_CATEGORY
655,oil_painting,BELONGS_TO_CATEGORY
656,oil_painting,BELONGS_TO_CATEGORY
657,sketching,BELONGS_TO_CATEGORY
658,sketching,BELONGS_TO_CATEGORY
659,traditional_chinese_painting,BELONGS_TO_CATEGORY
660,sketching,BELONGS_TO_CATEGORY
661,oil_painting,BELONGS_TO_CATEGORY
662,oil_painting,BELONGS_TO_CATEGORY
663,sketching,BELONGS_TO_CATEGORY
664,sketching,BELONGS_TO_CATEGORY
665,oil_painting,BELONGS_TO_CATEGORY
666,traditional_chinese_painting,BELONGS_TO_CATEGORY
667,oil_painting,BELONGS_TO_CATEGORY
668,sketching,BELONGS_TO_CATEGORY
669,sketching,BELONGS_TO_CATEGORY
670,oil_painting,BELONGS_TO_CATEGORY
671,sketching,BELONGS_TO_CATEGORY
672,sketching,BELONGS_TO_CATEGORY
673,oil_painting,BELONGS_TO_CATEGORY
674,oil_painting,BELONGS_TO_CATEGORY
675,sketching,BELONGS_TO_CATEGORY
676,oil_painting,BELONGS_TO_CATEGORY
677,oil_painting,BELONGS_TO_CATEGORY
678,traditional_chinese_painting,BELONGS_TO_CATEGORY
679,oil_painting,BELONGS_TO_CATEGORY
680,traditional_chinese_painting,BELONGS_TO_CATEGORY
681,traditional_chinese_painting,BELONGS_TO_CATEGORY
682,traditional_chinese_painting,BELONGS_TO_CATEGORY
683,traditional_chinese_painting,BELONGS_TO_CATEGORY
684,traditional_chinese_painting,BELONGS_TO_CATEGORY
685,sketching,BELONGS_TO_CATEGORY
686,sketching,BELONGS_TO_CATEGORY
687,traditional_chinese_painting,BELONGS_TO_CATEGORY
688,traditional_chinese_painting,BELONGS_TO_CATEGORY
689,traditional_chinese_painting,BELONGS_TO_CATEGORY
690,sketching,BELONGS_TO_CATEGORY
691,sketching,BELONGS_TO_CATEGORY
692,sketching,BELONGS_TO_CATEGORY
693,sketching,BELONGS_TO_CATEGORY
694,traditional_chinese_painting,BELONGS_TO_CATEGORY
695,oil_painting,BELONGS_TO_CATEGORY
696,traditional_chinese_painting,BELONGS_TO_CATEGORY
697,oil_painting,BELONGS_TO_CATEGORY
698,sketching,BELONGS_TO_CATEGORY
699,sketching,BELONGS_TO_CATEGORY
700,traditional_chinese_painting,BELONGS_TO_CATEGORY
701,oil_painting,BELONGS_TO_CATEGORY
702,traditional_chinese_painting,BELONGS_TO_CATEGORY
703,traditional_chinese_painting,BELONGS_TO_CATEGORY
704,traditional_chinese_painting,BELONGS_TO_CATEGORY
705,sketching,BELONGS_TO_CATEGORY
706,traditional_chinese_painting,BELONGS_TO_CATEGORY
707,sketching,BELONGS_TO_CATEGORY
708,sketching,BELONGS_TO_CATEGORY
709,traditional_chinese_painting,BELONGS_TO_CATEGORY
710,sketching,BELONGS_TO_CATEGORY
711,sketching,BELONGS_TO_CATEGORY
712,oil_painting,BELONGS_TO_CATEGORY
713,sketching,BELONGS_TO_CATEGORY
714,sketching,BELONGS_TO_CATEGORY
715,oil_painting,BELONGS_TO_CATEGORY
716,sketching,BELONGS_TO_CATEGORY
717,oil_painting,BELONGS_TO_CATEGORY
718,traditional_chinese_painting,BELONGS_TO_CATEGORY
719,sketching,BELONGS_TO_CATEGORY
720,traditional_chinese_painting,BELONGS_TO_CATEGORY
721,traditional_chinese_painting,BELONGS_TO_CATEGORY
722,oil_painting,BELONGS_TO_CATEGORY
723,oil_painting,BELONGS_TO_CATEGORY
724,sketching,BELONGS_TO_CATEGORY
725,oil_painting,BELONGS_TO_CATEGORY
726,sketching,BELONGS_TO_CATEGORY
727,oil_painting,BELONGS_TO_CATEGORY
728,sketching,BELONGS_TO_CATEGORY
729,traditional_chinese_painting,BELONGS_TO_CATEGORY
730,sketching,BELONGS_TO_CATEGORY
731,sketching,BELONGS_TO_CATEGORY
732,sketching,BELONGS_TO_CATEGORY
733,traditional_chinese_painting,BELONGS_TO_CATEGORY
734,traditional_chinese_painting,BELONGS_TO_CATEGORY
735,sketching,BELONGS_TO_CATEGORY
736,traditional_chinese_painting,BELONGS_TO_CATEGORY
737,oil_painting,BELONGS_TO_CATEGORY
738,oil_painting,BELONGS_TO_CATEGORY
739,oil_painting,BELONGS_TO_CATEGORY
740,oil_painting,BELONGS_TO_CATEGORY
741,sketching,BELONGS_TO_CATEGORY
742,sketching,BELONGS_TO_CATEGORY
743,sketching,BELONGS_TO_CATEGORY
744,traditional_chinese_painting,BELONGS_TO_CATEGORY
745,sketching,BELONGS_TO_CATEGORY
746,traditional_chinese_painting,BELONGS_TO_CATEGORY
747,oil_painting,BELONGS_TO_CATEGORY
748,sketching,BELONGS_TO_CATEGORY
749,sketching,BELONGS_TO_CATEGORY
750,oil_painting,BELONGS_TO_CATEGORY
751,oil_painting,BELONGS_TO_CATEGORY
752,sketching,BELONGS_TO_CATEGORY
753,sketching,BELONGS_TO_CATEGORY
754,oil_painting,BELONGS_TO_CATEGORY
755,traditional_chinese_painting,BELONGS_TO_CATEGORY
756,oil_painting,BELONGS_TO_CATEGORY
757,sketching,BELONGS_TO_CATEGORY
758,oil_painting,BELONGS_TO_CATEGORY
759,sketching,BELONGS_TO_CATEGORY
760,sketching,BELONGS_TO_CATEGORY
761,sketching,BELONGS_TO_CATEGORY
762,sketching,BELONGS_TO_CATEGORY
763,oil_painting,BELONGS_TO_CATEGORY
764,oil_painting,BELONGS_TO_CATEGORY
765,oil_painting,BELONGS_TO_CATEGORY
766,traditional_chinese_painting,BELONGS_TO_CATEGORY
767,sketching,BELONGS_TO_CATEGORY
768,sketching,BELONGS_TO_CATEGORY
769,oil_painting,BELONGS_TO_CATEGORY
770,traditional_chinese_painting,BELONGS_TO_CATEGORY
771,traditional_chinese_painting,BELONGS_TO_CATEGORY
772,oil_painting,BELONGS_TO_CATEGORY
773,sketching,BELONGS_TO_CATEGORY
774,oil_painting,BELONGS_TO_CATEGORY
775,oil_painting,BELONGS_TO_CATEGORY
776,traditional_chinese_painting,BELONGS_TO_CATEGORY
777,sketching,BELONGS_TO_CATEGORY
778,traditional_chinese_painting,BELONGS_TO_CATEGORY
779,traditional_chinese_painting,BELONGS_TO_CATEGORY
780,sketching,BELONGS_TO_CATEGORY
781,sketching,BELONGS_TO_CATEGORY
782,oil_painting,BELONGS_TO_CATEGORY
783,sketching,BELONGS_TO_CATEGORY
784,traditional_chinese_painting,BELONGS_TO_CATEGORY
785,oil_painting,BELONGS_TO_CATEGORY
786,sketching,BELONGS_TO_CATEGORY
787,sketching,BELONGS_TO_CATEGORY
788,sketching,BELONGS_TO_CATEGORY
789,sketching,BELONGS_TO_CATEGORY
790,oil_painting,BELONGS_TO_CATEGORY
791,sketching,BELONGS_TO_CATEGORY
792,sketching,BELONGS_TO_CATEGORY
793,oil_painting,BELONGS_TO_CATEGORY
794,traditional_chinese_painting,BELONGS_TO_CATEGORY
795,oil_painting,BELONGS_TO_CATEGORY
796,oil_painting,BELONGS_TO_CATEGORY
797,oil_painting,BELONGS_TO_CATEGORY
798,sketching,BELONGS_TO_CATEGORY
799,traditional_chinese_painting,BELONGS_TO_CATEGORY
800,sketching,BELONGS_TO_CATEGORY
801,sketching,BELONGS_TO_CATEGORY
802,sketching,BELONGS_TO_CATEGORY
803,oil_painting,BELONGS_TO_CATEGORY
804,traditional_chinese_painting,BELONGS_TO_CATEGORY
805,oil_painting,BELONGS_TO_CATEGORY
806,oil_painting,BELONGS_TO_CATEGORY
807,traditional_chinese_painting,BELONGS_TO_CATEGORY
808,oil_painting,BELONGS_TO_CATEGORY
809,oil_painting,BELONGS_TO_CATEGORY
810,sketching,BELONGS_TO_CATEGORY
811,sketching,BELONGS_TO_CATEGORY
812,traditional_chinese_painting,BELONGS_TO_CATEGORY
813,traditional_chinese_painting,BELONGS_TO_CATEGORY
814,oil_painting,BELONGS_TO_CATEGORY
815,traditional_chinese_painting,BELONGS_TO_CATEGORY
816,traditional_chinese_painting,BELONGS_TO_CATEGORY
817,traditional_chinese_painting,BELONGS_TO_CATEGORY
818,traditional_chinese_painting,BELONGS_TO_CATEGORY
819,oil_painting,BELONGS_TO_CATEGORY
820,sketching,BELONGS_TO_CATEGORY
821,oil_painting,BELONGS_TO_CATEGORY
822,oil_painting,BELONGS_TO_CATEGORY
823,traditional_chinese_painting,BELONGS_TO_CATEGORY
824,oil_painting,BELONGS_TO_CATEGORY
825,sketching,BELONGS_TO_CATEGORY
826,traditional_chinese_painting,BELONGS_TO_CATEGORY
827,traditional_chinese_painting,BELONGS_TO_CATEGORY
828,oil_painting,BELONGS_TO_CATEGORY
829,traditional_chinese_painting,BELONGS_TO_CATEGORY
830,sketching,BELONGS_TO_CATEGORY
831,oil_painting,BELONGS_TO_CATEGORY
832,oil_painting,BELONGS_TO_CATEGORY
833,oil_painting,BELONGS_TO_CATEGORY
834,sketching,BELONGS_TO_CATEGORY
835,traditional_chinese_painting,BELONGS_TO_CATEGORY
836,oil_painting,BELONGS_TO_CATEGORY
837,traditional_chinese_painting,BELONGS_TO_CATEGORY
838,oil_painting,BELONGS_TO_CATEGORY
839,oil_painting,BELONGS_TO_CATEGORY
840,traditional_chinese_painting,BELONGS_TO_CATEGORY
841,oil_painting,BELONGS_TO_CATEGORY
842,traditional_chinese_painting,BELONGS_TO_CATEGORY
843,oil_painting,BELONGS_TO_CATEGORY
844,oil_painting,BELONGS_TO_CATEGORY
845,sketching,BELONGS_TO_CATEGORY
846,sketching,BELONGS_TO_CATEGORY
847,sketching,BELONGS_TO_CATEGORY
848,oil_painting,BELONGS_TO_CATEGORY
849,traditional_chinese_painting,BELONGS_TO_CATEGORY
850,oil_painting,BELONGS_TO_CATEGORY
851,sketching,BELONGS_TO_CATEGORY
852,oil_painting,BELONGS_TO_CATEGORY
853,oil_painting,BELONGS_TO_CATEGORY
854,oil_painting,BELONGS_TO_CATEGORY
855,oil_painting,BELONGS_TO_CATEGORY
856,oil_painting,BELONGS_TO_CATEGORY
857,oil_painting,BELONGS_TO_CATEGORY
858,oil_painting,BELONGS_TO_CATEGORY
859,oil_painting,BELONGS_TO_CATEGORY
860,oil_painting,BELONGS_TO_CATEGORY
861,sketching,BELONGS_TO_CATEGORY
862,traditional_chinese_painting,BELONGS_TO_CATEGORY
863,oil_painting,BELONGS_TO_CATEGORY
864,oil_painting,BELONGS_TO_CATEGORY
865,traditional_chinese_painting,BELONGS_TO_CATEGORY
866,oil_painting,BELONGS_TO_CATEGORY
867,sketching,BELONGS_TO_CATEGORY
868,oil_painting,BELONGS_TO_CATEGORY
869,oil_painting,BELONGS_TO_CATEGORY
870,oil_painting,BELONGS_TO_CATEGORY
871,oil_painting,BELONGS_TO_CATEGORY
872,sketching,BELONGS_TO_CATEGORY
873,traditional_chinese_painting,BELONGS_TO_CATEGORY
874,traditional_chinese_painting,BELONGS_TO_CATEGORY
875,sketching,BELONGS_TO_CATEGORY
876,oil_painting,BELONGS_TO_CATEGORY
877,oil_painting,BELONGS_TO_CATEGORY
878,sketching,BELONGS_TO_CATEGORY
879,traditional_chinese_painting,BELONGS_TO_CATEGORY
880,oil_painting,BELONGS_TO_CATEGORY
881,oil_painting,BELONGS_TO_CATEGORY
882,sketching,BELONGS_TO_CATEGORY
883,oil_painting,BELONGS_TO_CATEGORY
884,sketching,BELONGS_TO_CATEGORY
885,sketching,BELONGS_TO_CATEGORY
886,oil_painting,BELONGS_TO_CATEGORY
887,sketching,BELONGS_TO_CATEGORY
888,sketching,BELONGS_TO_CATEGORY
889,traditional_chinese_painting,BELONGS_TO_CATEGORY
890,traditional_chinese_painting,BELONGS_TO_CATEGORY
891,oil_painting,BELONGS_TO_CATEGORY
892,traditional_chinese_painting,BELONGS_TO_CATEGORY
893,sketching,BELONGS_TO_CATEGORY
894,sketching,BELONGS_TO_CATEGORY
895,sketching,BELONGS_TO_CATEGORY
896,oil_painting,BELONGS_TO_CATEGORY
897,oil_painting,BELONGS_TO_CATEGORY
898,sketching,BELONGS_TO_CATEGORY
899,sketching,BELONGS_TO_CATEGORY
900,oil_painting,BELONGS_TO_CATEGORY
901,sketching,BELONGS_TO_CATEGORY
902,sketching,BELONGS_TO_CATEGORY
903,oil_painting,BELONGS_TO_CATEGORY
904,oil_painting,BELONGS_TO_CATEGORY
905,sketching,BELONGS_TO_CATEGORY
906,oil_painting,BELONGS_TO_CATEGORY
907,oil_painting,BELONGS_TO_CATEGORY
908,sketching,BELONGS_TO_CATEGORY
909,sketching,BELONGS_TO_CATEGORY
910,oil_painting,BELONGS_TO_CATEGORY
911,oil_painting,BELONGS_TO_CATEGORY
912,sketching,BELONGS_TO_CATEGORY
913,oil_painting,BELONGS_TO_CATEGORY
914,oil_painting,BELONGS_TO_CATEGORY
915,oil_painting,BELONGS_TO_CATEGORY
916,oil_painting,BELONGS_TO_CATEGORY
917,oil_painting,BELONGS_TO_CATEGORY
918,sketching,BELONGS_TO_CATEGORY
919,traditional_chinese_painting,BELONGS_TO_CATEGORY
920,sketching,BELONGS_TO_CATEGORY
921,oil_painting,BELONGS_TO_CATEGORY
922,traditional_chinese_painting,BELONGS_TO_CATEGORY
923,oil_painting,BELONGS_TO_CATEGORY
924,oil_painting,BELONGS_TO_CATEGORY
925,oil_painting,BELONGS_TO_CATEGORY
926,traditional_chinese_painting,BELONGS_TO_CATEGORY
927,sketching,BELONGS_TO_CATEGORY
928,oil_painting,BELONGS_TO_CATEGORY
929,traditional_chinese_painting,BELONGS_TO_CATEGORY
930,oil_painting,BELONGS_TO_CATEGORY
931,oil_painting,BELONGS_TO_CATEGORY
932,traditional_chinese_painting,BELONGS_TO_CATEGORY
933,sketching,BELONGS_TO_CATEGORY
934,oil_painting,BELONGS_TO_CATEGORY
935,oil_painting,BELONGS_TO_CATEGORY
936,sketching,BELONGS_TO_CATEGORY
937,sketching,BELONGS_TO_CATEGORY
938,sketching,BELONGS_TO_CATEGORY
939,sketching,BELONGS_TO_CATEGORY
940,oil_painting,BELONGS_TO_CATEGORY
941,traditional_chinese_painting,BELONGS_TO_CATEGORY
942,traditional_chinese_painting,BELONGS_TO_CATEGORY
943,sketching,BELONGS_TO_CATEGORY
944,oil_painting,BELONGS_TO_CATEGORY
945,traditional_chinese_painting,BELONGS_TO_CATEGORY
946,sketching,BELONGS_TO_CATEGORY
947,sketching,BELONGS_TO_CATEGORY
948,sketching,BELONGS_TO_CATEGORY
949,sketching,BELONGS_TO_CATEGORY
950,oil_painting,BELONGS_TO_CATEGORY
951,traditional_chinese_painting,BELONGS_TO_CATEGORY
952,sketching,BELONGS_TO_CATEGORY
953,sketching,BELONGS_TO_CATEGORY
954,oil_painting,BELONGS_TO_CATEGORY
955,oil_painting,BELONGS_TO_CATEGORY
956,traditional_chinese_painting,BELONGS_TO_CATEGORY
957,oil_painting,BELONGS_TO_CATEGORY
958,oil_painting,BELONGS_TO_CATEGORY
959,traditional_chinese_painting,BELONGS_TO_CATEGORY
960,oil_painting,BELONGS_TO_CATEGORY
961,sketching,BELONGS_TO_CATEGORY
962,sketching,BELONGS_TO_CATEGORY
963,oil_painting,BELONGS_TO_CATEGORY
964,sketching,BELONGS_TO_CATEGORY
965,oil_painting,BELONGS_TO_CATEGORY
966,sketching,BELONGS_TO_CATEGORY
967,oil_painting,BELONGS_TO_CATEGORY
968,sketching,BELONGS_TO_CATEGORY
969,oil_painting,BELONGS_TO_CATEGORY
970,sketching,BELONGS_TO_CATEGORY
971,traditional_chinese_painting,BELONGS_TO_CATEGORY
972,sketching,BELONGS_TO_CATEGORY
973,oil_painting,BELONGS_TO_CATEGORY
974,sketching,BELONGS_TO_CATEGORY
975,traditional_chinese_painting,BELONGS_TO_CATEGORY
976,oil_painting,BELONGS_TO_CATEGORY
977,sketching,BELONGS_TO_CATEGORY
978,oil_painting,BELONGS_TO_CATEGORY
979,oil_painting,BELONGS_TO_CATEGORY
980,oil_painting,BELONGS_TO_CATEGORY
981,sketching,BELONGS_TO_CATEGORY
982,sketching,BELONGS_TO_CATEGORY
983,sketching,BELONGS_TO_CATEGORY
984,oil_painting,BELONGS_TO_CATEGORY
985,traditional_chinese_painting,BELONGS_TO_CATEGORY
986,sketching,BELONGS_TO_CATEGORY
987,traditional_chinese_painting,BELONGS_TO_CATEGORY
988,sketching,BELONGS_TO_CATEGORY
989,oil_painting,BELONGS_TO_CATEGORY
990,sketching,BELONGS_TO_CATEGORY
991,sketching,BELONGS_TO_CATEGORY
992,oil_painting,BELONGS_TO_CATEGORY
993,oil_painting,BELONGS_TO_CATEGORY
994,sketching,BELONGS_TO_CATEGORY
995,oil_painting,BELONGS_TO_CATEGORY
996,oil_painting,BELONGS_TO_CATEGORY
997,sketching,BELONGS_TO_CATEGORY
998,oil_painting,BELONGS_TO_CATEGORY
999,traditional_chinese_painting,BELONGS_TO_CATEGORY
1000,sketching,BELONGS_TO_CATEGORY
1001,traditional_chinese_painting,BELONGS_TO_CATEGORY
1002,traditional_chinese_painting,BELONGS_TO_CATEGORY
1003,oil_painting,BELONGS_TO_CATEGORY
1004,oil_painting,BELONGS_TO_CATEGORY
1005,sketching,BELONGS_TO_CATEGORY
1006,sketching,BELONGS_TO_CATEGORY
1007,oil_painting,BELONGS_TO_CATEGORY
1008,oil_painting,BELONGS_TO_CATEGORY
1009,traditional_chinese_painting,BELONGS_TO_CATEGORY
1010,traditional_chinese_painting,BELONGS_TO_CATEGORY
1011,traditional_chinese_painting,BELONGS_TO_CATEGORY
1012,traditional_chinese_painting,BELONGS_TO_CATEGORY
1013,sketching,BELONGS_TO_CATEGORY
1014,oil_painting,BELONGS_TO_CATEGORY
1015,sketching,BELONGS_TO_CATEGORY
1016,sketching,BELONGS_TO_CATEGORY
1017,traditional_chinese_painting,BELONGS_TO_CATEGORY
1018,oil_painting,BELONGS_TO_CATEGORY
1019,oil_painting,BELONGS_TO_CATEGORY
1020,oil_painting,BELONGS_TO_CATEGORY
1021,oil_painting,BELONGS_TO_CATEGORY
1022,traditional_chinese_painting,BELONGS_TO_CATEGORY
1023,traditional_chinese_painting,BELONGS_TO_CATEGORY
1024,sketching,BELONGS_TO_CATEGORY
1025,oil_painting,BELONGS_TO_CATEGORY
1026,sketching,BELONGS_TO_CATEGORY
1027,sketching,BELONGS_TO_CATEGORY
1028,traditional_chinese_painting,BELONGS_TO_CATEGORY
1029,oil_painting,BELONGS_TO_CATEGORY
1030,traditional_chinese_painting,BELONGS_TO_CATEGORY
1031,oil_painting,BELONGS_TO_CATEGORY
1032,traditional_chinese_painting,BELONGS_TO_CATEGORY
1033,sketching,BELONGS_TO_CATEGORY
1034,traditional_chinese_painting,BELONGS_TO_CATEGORY
1035,oil_painting,BELONGS_TO_CATEGORY
1036,traditional_chinese_painting,BELONGS_TO_CATEGORY
1037,oil_painting,BELONGS_TO_CATEGORY
1038,traditional_chinese_painting,BELONGS_TO_CATEGORY
1039,sketching,BELONGS_TO_CATEGORY
1040,sketching,BELONGS_TO_CATEGORY
1041,oil_painting,BELONGS_TO_CATEGORY
1042,traditional_chinese_painting,BELONGS_TO_CATEGORY
1043,traditional_chinese_painting,BELONGS_TO_CATEGORY
1044,traditional_chinese_painting,BELONGS_TO_CATEGORY
1045,oil_painting,BELONGS_TO_CATEGORY
1046,sketching,BELONGS_TO_CATEGORY
1047,sketching,BELONGS_TO_CATEGORY
1048,sketching,BELONGS_TO_CATEGORY
1049,sketching,BELONGS_TO_CATEGORY
1050,oil_painting,BELONGS_TO_CATEGORY
1051,oil_painting,BELONGS_TO_CATEGORY
1052,oil_painting,BELONGS_TO_CATEGORY
1053,oil_painting,BELONGS_TO_CATEGORY
1054,sketching,BELONGS_TO_CATEGORY
1055,sketching,BELONGS_TO_CATEGORY
1056,traditional_chinese_painting,BELONGS_TO_CATEGORY
1057,oil_painting,BELONGS_TO_CATEGORY
1058,sketching,BELONGS_TO_CATEGORY
1059,traditional_chinese_painting,BELONGS_TO_CATEGORY
1060,oil_painting,BELONGS_TO_CATEGORY
1061,sketching,BELONGS_TO_CATEGORY
1062,oil_painting,BELONGS_TO_CATEGORY
1063,sketching,BELONGS_TO_CATEGORY
1064,sketching,BELONGS_TO_CATEGORY
1065,sketching,BELONGS_TO_CATEGORY
1066,oil_painting,BELONGS_TO_CATEGORY
1067,sketching,BELONGS_TO_CATEGORY
1068,traditional_chinese_painting,BELONGS_TO_CATEGORY
1069,oil_painting,BELONGS_TO_CATEGORY
1070,oil_painting,BELONGS_TO_CATEGORY
1071,sketching,BELONGS_TO_CATEGORY
1072,sketching,BELONGS_TO_CATEGORY
1073,oil_painting,BELONGS_TO_CATEGORY
1074,oil_painting,BELONGS_TO_CATEGORY
1075,sketching,BELONGS_TO_CATEGORY
1076,sketching,BELONGS_TO_CATEGORY
1077,oil_painting,BELONGS_TO_CATEGORY
1078,oil_painting,BELONGS_TO_CATEGORY
1079,oil_painting,BELONGS_TO_CATEGORY
1080,oil_painting,BELONGS_TO_CATEGORY
1081,sketching,BELONGS_TO_CATEGORY
1082,oil_painting,BELONGS_TO_CATEGORY
1083,oil_painting,BELONGS_TO_CATEGORY
1084,sketching,BELONGS_TO_CATEGORY
1085,oil_painting,BELONGS_TO_CATEGORY
1086,traditional_chinese_painting,BELONGS_TO_CATEGORY
1087,oil_painting,BELONGS_TO_CATEGORY
1088,oil_painting,BELONGS_TO_CATEGORY
1089,sketching,BELONGS_TO_CATEGORY
1090,oil_painting,BELONGS_TO_CATEGORY
1091,oil_painting,BELONGS_TO_CATEGORY
1092,sketching,BELONGS_TO_CATEGORY
1093,oil_painting,BELONGS_TO_CATEGORY
1094,sketching,BELONGS_TO_CATEGORY
1095,sketching,BELONGS_TO_CATEGORY
1096,oil_painting,BELONGS_TO_CATEGORY
1097,sketching,BELONGS_TO_CATEGORY
1098,sketching,BELONGS_TO_CATEGORY
1099,sketching,BELONGS_TO_CATEGORY
1100,oil_painting,BELONGS_TO_CATEGORY
1101,sketching,BELONGS_TO_CATEGORY
1102,sketching,BELONGS_TO_CATEGORY
1103,sketching,BELONGS_TO_CATEGORY
1104,sketching,BELONGS_TO_CATEGORY
1105,oil_painting,BELONGS_TO_CATEGORY
1106,traditional_chinese_painting,BELONGS_TO_CATEGORY
1107,sketching,BELONGS_TO_CATEGORY
1108,sketching,BELONGS_TO_CATEGORY
1109,oil_painting,BELONGS_TO_CATEGORY
1110,traditional_chinese_painting,BELONGS_TO_CATEGORY
1111,traditional_chinese_painting,BELONGS_TO_CATEGORY
1112,traditional_chinese_painting,BELONGS_TO_CATEGORY
1113,oil_painting,BELONGS_TO_CATEGORY
1114,traditional_chinese_painting,BELONGS_TO_CATEGORY
1115,oil_painting,BELONGS_TO_CATEGORY
1116,sketching,BELONGS_TO_CATEGORY
1117,sketching,BELONGS_TO_CATEGORY
1118,oil_painting,BELONGS_TO_CATEGORY
1119,oil_painting,BELONGS_TO_CATEGORY
1120,sketching,BELONGS_TO_CATEGORY
1121,traditional_chinese_painting,BELONGS_TO_CATEGORY
1122,oil_painting,BELONGS_TO_CATEGORY
1123,oil_painting,BELONGS_TO_CATEGORY
1124,oil_painting,BELONGS_TO_CATEGORY
1125,sketching,BELONGS_TO_CATEGORY
1126,traditional_chinese_painting,BELONGS_TO_CATEGORY
1127,sketching,BELONGS_TO_CATEGORY
1128,sketching,BELONGS_TO_CATEGORY
1129,traditional_chinese_painting,BELONGS_TO_CATEGORY
1130,sketching,BELONGS_TO_CATEGORY
1131,oil_painting,BELONGS_TO_CATEGORY
1132,sketching,BELONGS_TO_CATEGORY
1133,sketching,BELONGS_TO_CATEGORY
1134,traditional_chinese_painting,BELONGS_TO_CATEGORY
1135,oil_painting,BELONGS_TO_CATEGORY
1136,oil_painting,BELONGS_TO_CATEGORY
1137,traditional_chinese_painting,BELONGS_TO_CATEGORY
